Form,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
proper,2.3006678971366066,2.141374312088188,1.6983122002217261,2.120711296424838,2.3898639856768584,2.8477172647016555,1.4652834528340237,2.8390678327035355,2.4598625721115694,3.4787804617260494,1.2181663076607574,3.46942390734459
proper,2.339406304010787,2.1876558879270975,1.7158792465423762,2.1691957423566404,2.4401358959120296,2.915910433092659,1.4891140885018677,2.9025856775085583,2.512380233361809,3.5470416898398724,1.2438089109228947,3.544152894088136
proper,2.407340098817522,2.2805653082377852,1.7587841522547416,2.263811287070434,2.5452063307382153,3.0497224805347614,1.5197762564674189,3.0303542672245767,2.622380014232496,3.700653231906646,1.297534621781088,3.700201771617415
proper,2.513135987700455,2.4025505991245915,1.8427916645202442,2.391733982922648,2.6796723607238815,3.22629356246738,1.5811288887044552,3.2041749585982457,2.7727396820419736,3.912913772591719,1.3722161256657857,3.913425034168813
proper,2.5633722772188268,2.484086199558737,1.8722116937279847,2.4736980603247765,2.759683307974199,3.3351540932699453,1.6023569491476168,3.314528874016061,2.8657037664230227,4.036171713217038,1.418478148072866,4.0472985207345635
proper,2.5128144064001146,2.460592880333453,1.8280204442554338,2.4495984642868116,2.7274660042833543,3.2967577252465796,1.5629275331207064,3.279836231321561,2.8256309506592516,3.982316844589519,1.4008904175131742,4.003091287377427
proper,2.47527145655159,2.4417170744750814,1.7937362951887164,2.4252258355770273,2.6985845057144315,3.2615373127561087,1.533707266840706,3.2453663402550785,2.783488450524816,3.935438172112812,1.3857550782681451,3.9592690789564355
proper,2.469801943691663,2.4383071334740762,1.7851006979052229,2.42085953682838,2.6924805411150294,3.2566005166048413,1.5268673264121908,3.2401438730199743,2.7749007647651545,3.9286675235335555,1.3832375938705062,3.9525081704922873
proper,2.4583525840918883,2.426699815124168,1.778964055553492,2.4084454092058674,2.6713165563646553,3.240946225744124,1.520351778162752,3.220865751061969,2.7547954291945924,3.905966275132411,1.3701972244850817,3.924335663843051
proper,2.451295739966637,2.419232305091121,1.7758772798048428,2.4011245956385054,2.6592148060588756,3.229540471369126,1.5154445235308263,3.2087299603899297,2.743591879740221,3.8933938948488755,1.3625881367022166,3.9081299702345182
proper,2.443723808560478,2.420725852898255,1.7720942749827642,2.4049726774561355,2.6506975491955047,3.2261080315593698,1.5110446155126704,3.204914156002838,2.734847206925834,3.8843392346406134,1.3571006928761853,3.895039576349216
proper,2.474379953577363,2.4526946400767144,1.7964725890762638,2.43903626896402,2.679722683769085,3.270141496966844,1.528192584273347,3.2458766522924996,2.7723103274275616,3.933567340598547,1.368698693091622,3.9412821104240803
proper,2.473528787867105,2.423610164162353,1.8032340014728439,2.4093064893086518,2.651544537852677,3.23080061211287,1.5223455053485042,3.2080385661900883,2.7435090270352265,3.8901809173848463,1.3519032123868402,3.9006453642388985
proper,2.498450698543407,2.4196730698405684,1.829059083756568,2.405794774540541,2.654594965748678,3.226577584295601,1.5343061766479866,3.207490975809934,2.7490445580066853,3.89074237357565,1.35000534460466,3.9006347093917118
proper,2.5226877405463273,2.4213648743387237,1.853903529052895,2.4090398060552003,2.674869967767512,3.2304895728281915,1.5508293915305598,3.211817562159096,2.759165085081109,3.8993609861671206,1.3507579387124142,3.903768126879532
proper,2.555451035982535,2.4265943081110977,1.8877304136341986,2.415241318703264,2.701001487382434,3.2369214471567025,1.5732865624860295,3.2202366664040674,2.7673473992498336,3.9132679187757233,1.353763501901708,3.914065722776694
proper,2.579521405716642,2.412989289715269,1.9127560372840857,2.4024334106304246,2.7096797711085916,3.2183232070458114,1.5925693471930888,3.202362735115934,2.7563259129851,3.8959296939691987,1.3462231493749588,3.893485554703919
